CLIENTNUM,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
718263108,1693.0,1457,236.0,0.919,2829,42,0.615,0.861,0.99515,0.00484967
715984908,2866.0,1882,984.0,0.8029999999999999,4850,84,0.826,0.657,0.00017987,0.99982
711020358,2498.0,1650,848.0,0.6729999999999999,4434,79,0.8370000000000001,0.6609999999999999,0.00012144,0.99988
788769783,1878.0,1024,854.0,0.76,4707,74,0.897,0.545,9.4455e-05,0.99991
715496808,2712.0,2487,225.0,0.5710000000000001,4159,69,0.6829999999999999,0.917,0.00028395,0.99972
779931783,34516.0,0,34516.0,0.639,2213,47,0.382,0.0,0.99661,0.00338788
818763033,6169.0,2517,3652.0,1.117,4794,71,0.69,0.408,3.4465e-05,0.99997
711953358,6205.0,2264,3941.0,0.773,4605,88,0.725,0.365,0.00011382,0.99989
716485308,1780.0,1541,239.0,0.8390000000000001,5008,93,0.722,0.866,0.00033251,0.99967
716432658,1438.3,0,1438.3,0.6459999999999999,4490,65,0.625,0.0,6.9242e-05,0.99993
712691883,2811.0,2404,407.0,0.491,2245,41,0.464,0.855,0.99104,0.00896
712611108,7501.0,2517,4984.0,0.6629999999999999,2280,49,0.531,0.336,0.99322,0.00678
716245833,2856.0,2517,339.0,0.615,4473,67,0.489,0.8809999999999999,0.00016883,0.99983
780052008,29898.0,1414,28484.0,0.453,3883,68,0.7,0.047,0.00012982,0.99987
709759908,1939.0,685,1254.0,0.421,4327,84,0.68,0.353,0.00011382,0.99989
788667408,2965.0,1819,1146.0,0.7959999999999999,4475,66,0.6920000000000001,0.613,3.2288e-05,0.99997
721449408,2812.0,2029,783.0,0.634,4763,74,0.762,0.722,7.9128e-05,0.99992
708316008,10031.0,0,10031.0,0.238,1792,29,0.07400000000000001,0.0,0.99447,0.005529999999999999
714655758,4049.0,0,4049.0,0.5670000000000001,4003,73,0.659,0.0,0.00015435,0.99985
711846183,2669.0,0,2669.0,0.67,2271,31,0.722,0.0,0.99499,0.0050100000000000006
720612333,1951.0,0,1951.0,0.772,2697,45,0.731,0.0,0.99137,0.00863
714673833,1528.0,0,1528.0,0.669,4411,77,0.833,0.0,0.00010182,0.9999
710525508,1438.3,455,983.3,0.626,2090,50,0.562,0.316,0.99661,0.00338788
757854858,3143.0,0,3143.0,0.764,2297,37,0.321,0.0,0.99824,0.00175907
714658233,1438.3,725,713.3,0.715,3916,79,0.795,0.504,0.00030361,0.9997
716381808,8406.0,0,8406.0,0.743,3820,75,0.63,0.0,0.00014409999999999998,0.99986
720831783,2242.0,888,1354.0,0.6609999999999999,4708,81,0.5579999999999999,0.396,5.726100000000001e-05,0.99994
714319233,6538.0,0,6538.0,0.556,2132,33,0.5710000000000001,0.0,0.99938,0.00061727
718178583,4710.0,1604,3106.0,0.607,4663,78,0.8140000000000001,0.341,0.00011924,0.99988
708886533,13032.0,1701,11331.0,0.904,4348,77,0.878,0.131,8.6952e-05,0.99991
716239383,2225.0,0,2225.0,0.611,4138,85,0.7709999999999999,0.0,0.00011604,0.99988
714672933,3143.0,2268,875.0,0.8009999999999999,4417,84,0.68,0.722,0.00022556,0.99977
809954133,5013.0,0,5013.0,0.8220000000000001,5223,84,0.909,0.0,9.5249e-05,0.9999
714855108,3466.0,973,2493.0,0.652,4073,69,0.605,0.281,1.0252e-05,0.99999
718730283,1686.0,1206,480.0,0.767,4891,68,0.511,0.715,0.00030251,0.9997
709232808,1689.0,0,1689.0,0.202,1588,37,0.276,0.0,0.99515,0.00484967
804428958,1626.0,0,1626.0,0.7829999999999999,4847,78,1.053,0.0,6.4428e-05,0.99994
711474333,1614.0,0,1614.0,0.241,1690,38,0.35700000000000004,0.0,0.99518,0.00481678
720070383,2429.0,1966,463.0,1.046,4775,84,0.787,0.809,0.00032275,0.99968
720322008,1438.3,834,604.3,0.684,4551,82,0.64,0.58,7.5449e-05,0.99992
714527433,17523.0,0,17523.0,0.424,1974,54,0.688,0.0,0.99169,0.00831
789267633,2573.0,1760,813.0,0.6759999999999999,4404,93,0.8240000000000001,0.684,0.00012746,0.99987
714523383,2900.0,2122,778.0,0.631,4656,59,1.4580000000000002,0.732,0.00011811,0.99988
713996283,2352.0,2176,176.0,0.857,5209,93,0.755,0.925,0.00014256,0.99986
714557583,2212.0,1902,310.0,0.691,4976,79,0.975,0.86,7.7964e-05,0.99992
714014733,9642.0,1431,8211.0,0.561,2172,33,0.5710000000000001,0.14800000000000002,0.99432,0.005679999999999999
779065458,9257.0,0,9257.0,0.722,4212,72,0.895,0.0,8.453e-05,0.99992
712733958,1731.0,0,1731.0,0.529,2304,46,1.0,0.0,0.997,0.00299743
719231583,16929.0,1838,15091.0,0.551,4799,79,0.519,0.109,0.00010684,0.99989
778801608,3606.0,1862,1744.0,0.6890000000000001,3568,92,0.804,0.516,0.00021134,0.99979
720728133,1714.0,0,1714.0,0.8490000000000001,4180,71,0.919,0.0,0.0003262,0.99967
718153233,23512.0,1562,21950.0,0.632,3764,60,0.5379999999999999,0.066,0.00012144,0.99988
716122008,1855.0,0,1855.0,0.988,2544,27,0.929,0.0,0.99515,0.00484967
714960408,1605.0,890,715.0,0.742,2722,45,0.5,0.555,0.99095,0.00905
772382283,2302.0,1593,709.0,0.6709999999999999,2689,49,0.324,0.6920000000000001,0.99683,0.00317458
817236708,13546.0,1720,11826.0,0.5379999999999999,3943,73,0.698,0.127,0.00020424,0.9998
714266883,2440.0,503,1937.0,0.415,2334,51,0.594,0.206,0.99733,0.00267072
792795933,2669.0,2397,272.0,0.807,3847,65,0.585,0.898,0.00013328,0.99987
717219933,2402.0,628,1774.0,0.6890000000000001,1930,48,0.6,0.261,0.99944,0.00055875
719986758,3001.0,0,3001.0,0.74,2577,39,0.444,0.0,0.99942,0.00057979
712326708,2552.0,2220,332.0,0.782,4437,61,1.033,0.87,0.00021042,0.99979
721505358,2679.0,2214,465.0,1.036,4682,81,0.841,0.826,0.00016195,0.99984
804337233,1502.0,0,1502.0,0.7390000000000001,4890,61,0.794,0.0,0.00011604,0.99988
785351133,1438.3,0,1438.3,0.573,4518,81,0.723,0.0,0.00028395,0.99972
714034158,3331.0,1307,2024.0,0.617,3946,69,0.6829999999999999,0.392,0.00022068,0.99978
720349983,1438.3,0,1438.3,0.6859999999999999,4593,79,0.612,0.0,7.0819e-05,0.99993
720155583,2426.0,1589,837.0,0.87,5175,82,0.8220000000000001,0.655,0.00021042,0.99979
806140383,2791.0,2396,395.0,0.889,2658,43,0.344,0.858,0.99104,0.00896
799031958,18379.0,999,17380.0,0.466,4122,70,0.7070000000000001,0.054000000000000006,0.00012511,0.99987
719556558,3499.0,1759,1740.0,0.635,3972,67,0.5579999999999999,0.503,0.00015697,0.99984
771455508,1438.3,0,1438.3,0.653,4104,83,0.7290000000000001,0.0,7.7286e-05,0.99992
712214283,18295.0,0,18295.0,0.625,4827,70,0.75,0.0,0.00030251,0.9997
712667058,1568.0,995,573.0,0.908,4531,76,0.81,0.635,8.6952e-05,0.99991
715393908,2712.0,1445,1267.0,0.8190000000000001,4520,79,0.8809999999999999,0.5329999999999999,1.4461e-05,0.99999
751518633,34516.0,2517,31999.0,0.5529999999999999,2260,50,0.7859999999999999,0.073,0.99167,0.008329999999999999
769100508,2177.0,1472,705.0,0.787,5228,77,0.674,0.6759999999999999,6.889e-05,0.99993
720582558,2296.0,0,2296.0,0.7490000000000001,5108,87,0.74,0.0,0.00011153,0.99989
710773533,2435.0,1595,840.0,0.691,5268,88,0.66,0.655,0.00036935,0.99963
712395408,1495.0,691,804.0,0.705,2552,42,0.556,0.462,0.99683,0.00317458
818459733,9220.0,0,9220.0,0.733,2276,32,0.6,0.0,0.99418,0.0058200000000000005
708867408,23128.0,1958,21170.0,0.604,2050,35,0.667,0.085,0.99529,0.00470886
772457583,4254.0,1204,3050.0,0.5379999999999999,5385,93,0.691,0.28300000000000003,1.7785e-05,0.99998
810271083,14897.0,0,14897.0,0.489,2164,53,0.606,0.0,0.99741,0.00258725
712649058,3554.0,0,3554.0,0.929,4121,82,0.7829999999999999,0.0,0.00011703,0.99988
788737083,1798.0,833,965.0,0.882,4551,84,0.787,0.463,0.00011065,0.99989
714012258,2429.0,1687,742.0,0.7659999999999999,4122,74,0.85,0.695,6.6734e-05,0.99993
757662258,2477.0,1480,997.0,0.826,5138,77,0.974,0.597,3.4833000000000003e-05,0.99997
714388158,14304.0,699,13605.0,0.5489999999999999,4746,73,0.521,0.049,7.057600000000001e-05,0.99993
720067083,1536.0,801,735.0,0.944,3904,74,0.897,0.521,2.7707e-05,0.99997
814529508,15370.0,686,14684.0,0.81,4106,71,1.029,0.045,0.00018145,0.99982
794068308,23981.0,1684,22297.0,0.736,4141,73,0.521,0.07,7.315e-05,0.99993
824812983,6318.0,1397,4921.0,0.517,4166,86,0.755,0.221,3.7884e-05,0.99996
713396358,3558.0,816,2742.0,0.77,4878,71,0.578,0.229,8.6952e-05,0.99991
719420883,1677.0,0,1677.0,0.835,2477,45,0.324,0.0,0.99686,0.00314112
785500533,2734.0,2085,649.0,0.764,4064,66,0.784,0.763,0.00013121,0.99987
712138008,2396.0,1663,733.0,0.645,4569,70,0.667,0.6940000000000001,0.00010848,0.99989
709279608,9852.0,2277,7575.0,0.831,3813,71,0.614,0.231,0.00019517,0.9998
788771733,1579.0,900,679.0,0.5920000000000001,4354,70,0.7070000000000001,0.57,0.00030842,0.99969
753365883,1900.0,0,1900.0,0.8640000000000001,2298,45,0.452,0.0,0.99544,0.00455805
770717883,1820.0,0,1820.0,0.6579999999999999,4592,67,0.8109999999999999,0.0,6.6734e-05,0.99993
716919633,2406.0,0,2406.0,1.016,4450,73,0.698,0.0,3.2055e-05,0.99997
717915783,4541.0,1037,3504.0,0.825,2829,44,0.467,0.228,0.98869,0.01131
720099708,3124.0,2517,607.0,0.635,4716,68,0.581,0.8059999999999999,0.00020735,0.99979
711004533,2240.0,1664,576.0,0.691,4399,80,0.6,0.743,0.00010848,0.99989
709482633,1773.0,882,891.0,0.68,5400,84,0.615,0.4970000000000001,9.9893e-05,0.9999
717381183,1674.0,752,922.0,0.963,4513,57,0.966,0.449,9.7673e-05,0.9999
719716983,3257.0,0,3257.0,0.757,4042,85,0.848,0.0,0.00031726,0.99968
711117108,32611.0,1718,30893.0,0.971,3916,61,0.605,0.053,0.00017449,0.99983
780567408,3027.0,1671,1356.0,0.934,3912,77,0.925,0.552,5.7151e-05,0.99994
778810083,4210.0,0,4210.0,1.027,4175,58,0.933,0.0,0.0003139,0.99969
778696608,10931.0,2297,8634.0,0.639,4802,73,0.872,0.21,0.00019864,0.9998
771469758,34516.0,0,34516.0,0.813,4131,66,0.61,0.0,9.6126e-05,0.9999
714172158,2637.0,1009,1628.0,0.574,4525,83,0.7290000000000001,0.383,8.5238e-05,0.99991
713713983,2899.0,1952,947.0,0.667,4906,94,0.679,0.6729999999999999,0.00011937,0.99988
787454133,1438.3,0,1438.3,0.634,4776,82,0.6729999999999999,0.0,0.00021042,0.99979
709597983,1573.0,653,920.0,0.71,3349,77,0.674,0.415,0.00011504,0.99988
708298233,6184.0,0,6184.0,0.476,1756,49,0.324,0.0,0.98616,0.01384
779885358,34516.0,2332,32184.0,0.8,4587,82,0.745,0.068,4.1518999999999987e-05,0.99996
709938708,1822.0,1118,704.0,0.8959999999999999,4576,78,0.529,0.614,5.8763e-05,0.99994
719620983,2701.0,1839,862.0,0.765,4406,80,0.778,0.6809999999999999,7.293600000000001e-05,0.99993
712329933,3654.0,0,3654.0,0.63,1998,44,0.467,0.0,0.99395,0.00605
798280683,2626.0,1736,890.0,0.7859999999999999,4714,93,0.7879999999999999,0.6609999999999999,0.00036935,0.99963
715265208,1438.3,812,626.3,0.667,3868,80,0.7020000000000001,0.565,0.00027604,0.99972
826069983,13376.0,1633,11743.0,0.98,4515,63,1.172,0.122,3.595e-05,0.99996
708890958,31636.0,2517,29119.0,0.718,4231,68,1.061,0.08,0.00018665,0.99981
708818508,3453.0,2517,936.0,0.585,4386,68,0.789,0.7290000000000001,0.00011743,0.99988
795784008,3889.0,2517,1372.0,0.405,1718,37,0.276,0.647,0.99499,0.0050100000000000006
714965958,2216.0,1800,416.0,0.7509999999999999,4711,83,0.6940000000000001,0.812,0.00023623,0.99976
716328558,11434.0,0,11434.0,0.84,4520,83,0.8440000000000001,0.0,0.00020656,0.99979
780747033,3146.0,808,2338.0,0.711,4149,66,0.784,0.257,9.5638e-05,0.9999
713923233,2790.0,2185,605.0,0.6709999999999999,3392,86,0.755,0.7829999999999999,0.00030516,0.99969
710962308,4396.0,834,3562.0,0.66,4826,88,0.913,0.19,0.00024348,0.99976
713254983,14314.0,656,13658.0,0.8220000000000001,4355,70,0.667,0.046,0.00010043,0.9999
720275358,1889.0,0,1889.0,0.8740000000000001,2479,46,0.5329999999999999,0.0,0.99447,0.005529999999999999
715964058,1862.0,726,1136.0,0.63,5105,79,1.026,0.39,6.263300000000001e-05,0.99994
721461258,2875.0,1671,1204.0,0.923,4399,88,0.6920000000000001,0.581,9.4951e-05,0.99991
710727333,1763.0,0,1763.0,0.8959999999999999,2813,43,0.536,0.0,0.99137,0.00863
717325158,1438.3,883,555.3,0.708,4474,63,0.853,0.614,3.429e-05,0.99997
825856083,2623.0,2121,502.0,0.722,4078,70,0.795,0.809,3.6684e-05,0.99996
807136758,1944.0,0,1944.0,0.613,2412,40,0.481,0.0,0.95195,0.04805
715400733,1438.3,0,1438.3,0.747,2116,38,0.583,0.0,0.99744,0.0025563
713927283,2884.0,2517,367.0,0.693,4809,87,0.74,0.873,3.1176e-05,0.99997
711594858,2936.0,1297,1639.0,0.556,4509,70,0.795,0.442,0.00018558,0.99981
711389358,5791.0,2517,3274.0,0.69,2516,64,0.6409999999999999,0.435,0.99467,0.00533
720769533,1438.3,682,756.3,0.713,4427,63,1.172,0.474,1.0546e-05,0.99999
715736283,1912.0,0,1912.0,0.7829999999999999,4666,98,0.7190000000000001,0.0,5.0408e-05,0.99995
768949983,3288.0,2495,793.0,0.805,4370,83,0.8859999999999999,0.759,0.00011924,0.99988
711253383,4382.0,0,4382.0,0.7140000000000001,2446,34,0.417,0.0,0.99527,0.00472896
798457833,3595.0,1087,2508.0,0.528,4534,71,0.919,0.302,9.6126e-05,0.9999
794554683,3159.0,0,3159.0,0.916,2925,46,0.353,0.0,0.99169,0.00831
789996783,5393.0,2509,2884.0,0.679,4769,102,0.7290000000000001,0.465,0.00019191,0.99981
712220283,12222.0,0,12222.0,0.861,4215,63,0.537,0.0,0.00019143,0.99981
751150233,1438.3,0,1438.3,0.644,4459,65,0.477,0.0,0.00011751,0.99988
715815783,3429.0,0,3429.0,0.637,4591,85,0.7709999999999999,0.0,0.00011811,0.99988
712599783,12618.0,1585,11033.0,0.586,4768,82,0.8640000000000001,0.126,7.3235e-05,0.99993
719653308,6049.0,796,5253.0,0.821,4468,71,0.511,0.132,0.00012144,0.99988
708928908,2533.0,0,2533.0,0.998,5128,74,0.947,0.0,0.00028395,0.99972
709780158,2411.0,1379,1032.0,0.8690000000000001,4812,79,0.7170000000000001,0.5720000000000001,0.00020404,0.9998
768675483,2001.0,0,2001.0,0.7909999999999999,4455,82,0.64,0.0,0.0001834,0.99982
714243408,2042.0,1359,683.0,0.7959999999999999,4917,73,0.973,0.6659999999999999,0.00014199,0.99986
711323283,2527.0,1030,1497.0,0.7140000000000001,2767,43,0.387,0.408,0.99462,0.005379999999999999
713499408,1438.3,0,1438.3,0.6809999999999999,4109,71,0.919,0.0,0.00011743,0.99988
719245983,13816.0,955,12861.0,0.6990000000000001,4238,73,0.659,0.069,0.00022196,0.99978
810789708,2256.0,0,2256.0,0.713,4587,92,0.878,0.0,7.581100000000001e-05,0.99992
710301858,34516.0,2019,32497.0,0.614,3820,72,0.532,0.058,0.00010322,0.9999
718611333,6400.0,1979,4421.0,0.696,4475,91,0.685,0.309,2.4806e-05,0.99998
787557258,1816.0,0,1816.0,0.664,4957,78,0.773,0.0,0.00018864,0.99981
711533058,3347.0,2240,1107.0,0.898,5533,85,0.735,0.669,0.00027701,0.99972
715805133,2705.0,1581,1124.0,0.851,5532,81,0.841,0.584,0.00010386,0.9999
708680583,2043.0,1590,453.0,0.618,4940,68,0.619,0.778,5.1697e-05,0.99995
789454683,1912.0,1281,631.0,0.693,5046,79,0.7170000000000001,0.67,0.00011482,0.99989
711428733,3028.0,1339,1689.0,0.843,4144,64,0.684,0.442,0.00013897,0.99986
715842183,1514.0,745,769.0,0.6940000000000001,4004,69,0.6829999999999999,0.4920000000000001,0.00036691,0.99963
815772333,1438.3,0,1438.3,0.816,4059,89,0.816,0.0,0.00033251,0.99967
778255083,3103.0,2517,586.0,0.8809999999999999,4641,80,1.0,0.8109999999999999,0.00029196,0.99971
715571583,2504.0,1915,589.0,0.897,4847,86,0.654,0.765,7.9702e-05,0.99992
720711483,3674.0,2517,1157.0,0.8540000000000001,2608,45,0.731,0.685,0.99431,0.00569
827436483,2916.0,0,2916.0,0.792,4336,72,0.7140000000000001,0.0,8.6952e-05,0.99991
710715783,1633.0,0,1633.0,0.725,4436,75,0.667,0.0,0.00018475,0.99982
758367933,5466.0,0,5466.0,0.5870000000000001,4435,79,0.8809999999999999,0.0,0.00018494,0.99982
721399833,2032.0,1008,1024.0,0.879,4736,86,0.83,0.496,9.0056e-05,0.99991
708727983,3933.0,0,3933.0,0.884,3048,54,0.688,0.0,8.1736e-05,0.99992
802822833,21328.0,0,21328.0,0.7829999999999999,3825,76,0.949,0.0,0.00012144,0.99988
713276733,3562.0,2107,1455.0,0.394,4490,90,0.667,0.5920000000000001,9.7154e-05,0.9999
809440008,2069.0,550,1519.0,0.7829999999999999,2716,43,0.433,0.266,0.99061,0.00939
716959833,3534.0,0,3534.0,0.536,3973,66,0.784,0.0,0.00011811,0.99988
714432108,2402.0,1892,510.0,0.645,4610,76,0.81,0.7879999999999999,0.00032275,0.99968
772580958,3136.0,2138,998.0,0.6990000000000001,4930,80,0.7390000000000001,0.682,0.00011703,0.99988
715071483,2802.0,2517,285.0,0.664,4392,81,0.723,0.898,0.00018475,0.99982
712410858,2315.0,1336,979.0,0.7709999999999999,4143,65,0.667,0.5770000000000001,9.9893e-05,0.9999
715395933,11238.0,2336,8902.0,0.911,5302,70,0.892,0.208,0.00011483,0.99989
711237633,1460.0,0,1460.0,0.738,2329,36,0.5,0.0,0.99616,0.0038363
781337658,2602.0,1612,990.0,0.906,5532,85,0.735,0.62,5.1697e-05,0.99995
718913358,4225.0,2517,1708.0,0.662,2659,43,0.387,0.596,0.99671,0.00329379
715784808,2576.0,1678,898.0,0.7709999999999999,3913,86,0.72,0.6509999999999999,8.4706e-05,0.99992
718452633,1931.0,0,1931.0,0.695,2569,46,0.394,0.0,0.99686,0.00314112
769883733,2344.0,0,2344.0,0.412,2098,31,0.409,0.0,0.99625,0.00375265
709375158,7270.0,1835,5435.0,0.86,3759,69,0.917,0.252,0.00018558,0.99981
801977733,2395.0,1437,958.0,0.787,4481,82,0.8220000000000001,0.6,0.00011065,0.99989
709175208,2835.0,2292,543.0,0.732,4686,79,0.7559999999999999,0.8079999999999999,0.00019396,0.99981
788990508,1540.0,796,744.0,0.805,3714,56,0.6970000000000001,0.517,3.1329e-05,0.99997
720835308,3017.0,0,3017.0,0.7020000000000001,4389,72,0.636,0.0,9.5249e-05,0.9999
717365958,1438.3,0,1438.3,0.851,4765,71,1.088,0.0,0.00017969,0.99982
779577108,1438.3,0,1438.3,0.718,4052,65,0.757,0.0,0.00024431,0.99976
801497508,1584.0,1311,273.0,0.867,4203,73,0.78,0.828,0.00016883,0.99983
716131083,2676.0,2157,519.0,0.901,4640,69,0.605,0.8059999999999999,9.2637e-05,0.99991
784734258,5084.0,1683,3401.0,0.923,4060,55,0.774,0.331,0.00012511,0.99987
711122958,1764.0,0,1764.0,0.552,2105,57,0.8390000000000001,0.0,0.99683,0.00317458
779508333,23925.0,1494,22431.0,0.7040000000000001,3677,55,0.7190000000000001,0.062,0.00010736,0.99989
717699408,2886.0,2517,369.0,0.841,4884,89,0.618,0.872,0.0003139,0.99969
720210483,6720.0,2143,4577.0,0.8140000000000001,5049,85,0.735,0.319,0.00019311,0.99981
709329558,15569.0,1554,14015.0,0.436,4566,73,0.78,0.1,0.00021128,0.99979
721222833,1565.0,944,621.0,0.872,4798,73,1.147,0.603,0.0003139,0.99969
712682583,5947.0,995,4952.0,0.7240000000000001,4984,90,0.765,0.16699999999999998,0.00011423,0.99989
710051658,18821.0,774,18047.0,0.586,4402,75,0.562,0.041,0.0003139,0.99969
708606633,1544.0,0,1544.0,0.315,1902,35,0.4,0.0,0.99814,0.00186317
710862258,1755.0,0,1755.0,0.77,4786,73,0.5529999999999999,0.0,0.00011703,0.99988
720072933,1438.3,666,772.3,0.675,4759,90,0.667,0.463,0.00031726,0.99968
757527033,2153.0,0,2153.0,0.7659999999999999,4628,69,0.971,0.0,0.00019532,0.9998
713115483,1684.0,0,1684.0,0.557,2275,45,0.607,0.0,0.99691,0.00308778
816078708,5662.0,1952,3710.0,0.519,4014,61,0.525,0.345,0.00041696,0.99958
713985183,2799.0,2412,387.0,0.877,4634,91,0.75,0.862,0.00020741,0.99979
789601308,12398.0,0,12398.0,0.785,4228,93,0.7879999999999999,0.0,0.00038536,0.99961
720133908,4461.0,900,3561.0,0.5870000000000001,4204,77,0.7909999999999999,0.202,0.000109,0.99989
803197833,2597.0,1871,726.0,0.899,3637,69,0.725,0.72,0.00022189,0.99978
812222208,9733.0,863,8870.0,0.892,5228,71,0.5429999999999999,0.08900000000000001,0.00039004,0.99961
757634583,2261.0,1127,1134.0,0.8140000000000001,4456,68,0.789,0.498,0.00010848,0.99989
719362458,2822.0,0,2822.0,0.6809999999999999,5064,74,0.85,0.0,0.00030516,0.99969
789331908,8793.0,918,7875.0,0.471,5342,64,0.684,0.104,0.00011482,0.99989
715616358,5843.0,1162,4681.0,0.765,4405,67,0.8109999999999999,0.199,0.00031372,0.99969
711784908,3322.0,2517,805.0,0.789,3913,86,0.911,0.758,0.00020483,0.9998
806900508,2036.0,1716,320.0,0.69,4161,75,0.7440000000000001,0.843,0.00027604,0.99972
710098233,2387.0,0,2387.0,0.639,4513,66,0.65,0.0,0.00010736,0.99989
713508333,1884.0,1216,668.0,0.945,4591,85,0.735,0.645,0.00037275,0.99963
712176708,3747.0,2268,1479.0,0.7090000000000001,4609,87,0.74,0.605,0.00032275,0.99968
719724933,2220.0,1240,980.0,0.906,4396,78,0.95,0.5589999999999999,0.00020979,0.99979
716537433,2428.0,2005,423.0,0.835,5170,68,0.659,0.826,0.00012746,0.99987
713186058,1438.3,0,1438.3,0.58,2191,51,0.457,0.0,0.99544,0.00455805
787558683,1850.0,621,1229.0,0.682,4234,74,0.682,0.336,0.00024791,0.99975
718002633,16002.0,2076,13926.0,0.293,3667,52,1.167,0.13,9.8015e-05,0.9999
789241308,1438.3,0,1438.3,0.72,2145,41,0.519,0.0,0.997,0.00299743
713941158,5222.0,2517,2705.0,0.569,4433,81,0.588,0.482,0.00011056,0.99989
808950108,1438.3,859,579.3,0.8079999999999999,4409,72,0.674,0.597,0.0002009,0.9998
719050458,2582.0,1528,1054.0,0.7709999999999999,4041,67,0.457,0.5920000000000001,0.00028535,0.99971
718021608,1533.0,728,805.0,0.906,4659,83,0.7659999999999999,0.475,0.00020847,0.99979
788870283,1438.3,0,1438.3,0.7959999999999999,3778,72,1.118,0.0,0.00013603,0.99986
778272408,5763.0,0,5763.0,0.615,2310,48,0.7140000000000001,0.0,0.99556,0.00443803
720079758,1910.0,1431,479.0,0.851,5253,82,0.745,0.7490000000000001,0.00023192,0.99977
787457883,1515.0,996,519.0,0.5579999999999999,4324,89,0.8540000000000001,0.657,0.00016966,0.99983
719884983,1538.0,666,872.0,0.642,4808,64,0.684,0.433,0.00021738,0.99978
822056583,1572.0,874,698.0,0.947,4996,80,0.7390000000000001,0.556,0.00035434,0.99965
714585033,1438.3,1055,383.3,0.809,4532,78,0.472,0.7340000000000001,0.00013065,0.99987
713981283,2814.0,2162,652.0,0.588,4271,88,0.833,0.768,0.0003506,0.99965
715328658,1495.0,0,1495.0,0.6859999999999999,2622,70,0.628,0.0,0.99729,0.00271291
708918558,1959.0,662,1297.0,0.888,3046,52,0.7929999999999999,0.338,0.99447,0.005529999999999999
748194633,2903.0,1251,1652.0,0.879,4555,76,0.727,0.431,0.00031714,0.99968
719323683,4543.0,1028,3515.0,0.799,4093,77,0.5710000000000001,0.226,0.00021435,0.99979
708611733,3119.0,1328,1791.0,0.967,4659,82,0.6729999999999999,0.426,0.00033362,0.99967
771219033,17506.0,1979,15527.0,0.447,4199,73,0.659,0.113,0.00029196,0.99971
721480158,1438.3,910,528.3,0.66,2370,44,0.467,0.633,0.99497,0.00503
708086958,3128.0,749,2379.0,0.598,4369,59,0.735,0.239,0.00020656,0.99979
709100283,5956.0,2517,3439.0,0.877,2828,46,0.484,0.423,0.99104,0.00896
719350908,4177.0,2094,2083.0,0.466,3553,66,0.65,0.501,0.00020735,0.99979
714124983,13457.0,1044,12413.0,0.722,3303,66,0.737,0.078,0.00040183,0.9996
718031508,1535.0,0,1535.0,0.77,5168,76,0.81,0.0,0.00012354,0.99988
709732608,3203.0,2366,837.0,0.665,4282,82,0.7829999999999999,0.7390000000000001,0.0003139,0.99969
713466033,2092.0,0,2092.0,0.422,2015,33,0.269,0.0,0.9948,0.0052
716369208,2420.0,1223,1197.0,0.718,4954,82,0.7829999999999999,0.505,0.0003506,0.99965
781143933,2313.0,1325,988.0,0.723,5006,76,0.81,0.573,0.00030516,0.99969
711337158,3059.0,2387,672.0,0.8079999999999999,4774,81,0.7609999999999999,0.78,0.00033787,0.99966
714724908,2235.0,1688,547.0,0.631,4633,79,0.795,0.755,0.00012652,0.99987
719973033,3208.0,0,3208.0,0.923,4531,86,0.83,0.0,0.00020728,0.99979
714196008,7534.0,0,7534.0,0.5870000000000001,4685,79,0.975,0.0,0.00010848,0.99989
780272208,2006.0,1197,809.0,0.877,4139,69,0.769,0.597,0.00017969,0.99982
717849708,1438.3,738,700.3,0.7090000000000001,4368,87,0.74,0.513,0.00034872,0.99965
712437108,14044.0,0,14044.0,0.715,4889,89,0.8540000000000001,0.0,0.00012373,0.99988
767802483,5005.0,969,4036.0,0.727,5066,71,0.821,0.194,0.00030845,0.99969
709064208,1628.0,275,1353.0,0.69,2219,49,0.531,0.16899999999999998,0.99938,0.0006198
